0.	Indeterminate	Indeterminate
0.0086	3.67205143218027e-22	6.215718257828459e-23
0.008700000000000001	3.7564954497299546e-22	1.4862583516323544e-23
0.0088	3.7794891543171993e-22	-3.355980651491031e-23
0.0089	3.7395580865990513e-22	-8.230520107416223e-23
0.009000000000000001	3.636289054337792e-22	-1.3055003305017226e-22
0.0091	3.4703532858641688e-22	-1.774660294651465e-22
0.0092	3.243510833877157e-22	-2.2223455968775004e-22
0.009300000000000001	2.9585959261133724e-22	-2.640610064807821e-22
0.0094	2.6194832949644196e-22	-3.021889062666914e-22
0.0095	2.231035856129759e-22	-3.3591360644921525e-22
0.009600000000000001	1.7990344408402017e-22	-3.645951935900279e-22
0.0097	1.330090611072154e-22	-3.876704566330631e-22
0.0098	8.315438966292317e-23	-4.046636640439273e-22
0.0099	3.11345081368827e-23	-4.1519595245809734e-22
0.01	-2.220725720901175e-23	-4.1899314690615703e-22
0.010100000000000001	-7.599320389731145e-23	-4.158918585352398e-22
0.0102	-1.2932588747090066e-22	-4.058437345389464e-22
0.0103	-1.8130327113560877e-22	-3.8891776625414003e-22
0.010400000000000001	-2.310341322556865e-22	-3.6530059454660585e-22
0.0105	-2.776534602214631e-22	-3.352947861158542e-22
0.0106	-3.2033757789350865e-22	-2.993150896024453e-22
0.010700000000000001	-3.5831872119717553e-22	-2.5788271576258223e-22
0.0108	-3.9089881848595686e-22	-2.1161772086200013e-22
0.0109	-4.1746222291945025e-22	-1.6122960621720703e-22
0.011000000000000001	-4.374871671382407e-22	-1.0750627887594202e-22
0.0111	-4.505557297117216e-22	-5.1301548206002514e-23
0.0112	-4.563621268589979e-22	6.4786398847807635e-24
0.011300000000000001	-4.547191704017938e-22	6.489100573506871e-23
0.0114	-4.455627633436156e-22	1.2297053047027688e-22
0.0115	-4.2895433736835375e-22	1.7974658127401998e-22
0.011600000000000001	-4.0508117135542785e-22	2.34259295020332e-22
0.0117	-3.7425456612247573e-22	2.8557594119599614e-22
0.0118	-3.3690588740948494e-22	3.3280698313512594e-22
0.0119	-2.93580525974036e-22	3.7512155953648127e-22
0.012	-2.449298599355796e-22	4.117621160162444e-22
0.012100000000000001	-1.9170133955404697e-22	4.420579289588407e-22
0.0122	-1.3472684783945481e-22	4.654372809769381e-22
0.0123	-7.490952117802973e-23	4.814380686102298e-22
0.012400000000000001	-1.3209241979702984e-23	4.897166481366148e-22
0.0125	4.9372960296637886e-23	4.900547541248608e-22
0.0126	1.1181134294056383e-22	4.823643571478618e-22
0.012700000000000001	1.7307244565048252e-22	4.666903613682783e-22
0.0128	2.3213236352296084e-22	4.432110789262522e-22
0.0129	2.8799400607281936e-22	4.122364555883515e-22
0.013000000000000001	3.3970404917458594e-22	3.7420406031903243e-22
0.0131	3.863692900152331e-22	3.296728896571618e-22
0.0132	4.271721233296346e-22	2.793150753637817e-22
0.013300000000000001	4.613848702394341e-22	2.239056201047508e-22
0.0134	4.883827087345912e-22	1.6431032031363337e-22
0.0135	5.076549769447021e-22	1.0147206724730297e-22
0.013600000000000001	5.188146464880815e-22	3.6395746040547754e-23
0.0137	5.2160579293336145e-22	-2.9868022221508826e-23
0.013800000000000002	5.159089232701595e-22	-9.624002921194737e-23
0.013900000000000001	5.017440557161461e-22	-1.616302358794519e-22
0.014	4.792714845950905e-22	-2.249558417509563e-22
0.014100000000000001	4.4879020177568875e-22	-2.8515936489154764e-22
0.0142	4.1073398560996095e-22	-3.4122642838095635e-22
0.0143	3.656652077842085e-22	-3.922029523030026e-22
0.014400000000000001	3.1426644732338786e-22	-4.372114585011975e-22
0.0145	2.573300385080724e-22	-4.754662086134705e-22
0.0146	1.9574571502864423e-22	-5.062869139586851e-22
0.014700000000000001	1.3048654570146966e-22	-5.29110778421882e-22
0.0148	6.259338693550335e-23	-5.435026622109306e-22
0.0149	-6.841896654992124e-24	-5.491631847992353e-22
0.015000000000000001	-7.669417000442791e-23	-5.459346190274836e-22
0.0151	-1.4582343264537123e-22	-5.338044646559314e-22
0.0152	-2.1309358722176586e-22	-5.129066280339783e-22
0.015300000000000001	-2.773912599327235e-22	-4.835201743455147e-22
0.0154	-3.37644358882087e-22	-4.4606565943015685e-22
0.0155	-3.9284005909020383e-22	-4.010990887905763e-22
0.015600000000000001	-4.420419109521038e-22	-3.4930359138973428e-22
0.015700000000000002	-4.844057820860855e-22	-2.9147893454216497e-22
0.0158	-5.191943606063377e-22	-2.2852904295342937e-22
0.0159	-5.45789970586928e-22	-1.6144771913514437e-22
0.016	-5.63705477497145e-22	-9.130279343482036e-23
0.0161	-5.725930922413848e-22	-1.9218959236639292e-23
0.0162	-5.722509166258294e-22	5.364042796117356e-23
0.016300000000000002	-5.62627110037055e-22	1.2609229030886402e-22
0.0164	-5.438215962435277e-22	1.969531952458081e-22
0.0165	-5.16085269871014e-22	2.6505883152584787e-22
0.0166	-4.798167035808898e-22	3.292832709095865e-22
0.0167	-4.355563986039547e-22	3.8855769496147453e-22
0.016800000000000002	-3.8397866235492927e-22	4.418882739067651e-22
0.016900000000000002	-3.258812366848773e-22	4.88372897274703e-22
0.017	-2.6217283824976773e-22	5.272164738831745e-22
0.0171	-1.9385880784307566e-22	5.57744541324606e-22
0.0172	-1.220250977590783e-22	5.7941495213110995e-22
0.0173	-4.7820854773415703e-23	5.918274347909558e-22
0.017400000000000002	2.756011933929721e-23	5.9473086225356475e-22
0.0175	1.0289872810352252e-22	5.880280979319371e-22
0.0176	1.7697044503046945e-22	5.717783288751191e-22
0.0177	2.4856535670033453e-22	5.461968370847903e-22
0.0178	3.1650805406011606e-22	5.1165220220586175e-22
0.0179	3.796770430440964e-22	4.686609713301595e-22
0.018000000000000002	4.370233523746899e-22	4.1787987370800914e-22
0.0181	4.875880285198286e-22	3.60095699063716e-22
0.0182	5.305182250826672e-22	2.962129972740535e-22
0.0183	5.650816161068984e-22	2.2723979373974073e-22
0.0184	5.906788895409526e-22	1.5427154824370212e-22
0.018500000000000003	6.068541079843446e-22	7.847361488287379e-23
0.018600000000000002	6.133027583378118e-22	1.0624862780300213e-24
0.0187	6.0987734953271285e-22	-7.671387372757255e-23
0.0188	5.965904575092706e-22	-1.5359628863499965e-22
0.0189	5.736151583908832e-22	-2.2833488809131984e-22
0.019	5.412828336748865e-22	-2.997095505525904e-22
0.019100000000000002	5.000783745214063e-22	-3.6654993363538003e-22
0.019200000000000002	4.506328551558204e-22	-4.27754761738684e-22
0.0193	3.9371378729541093e-22	-4.823100517448534e-22
0.0194	3.3021310767145316e-22	-5.293059741338867e-22
0.0195	2.611330884759571e-22	-5.679520684093462e-22
0.0196	1.8757039528780552e-22	-5.975905579912565e-22
0.019700000000000002	1.1069854814535423e-22	-6.177075402581967e-22
0.0198	3.1749068409792654e-23	-6.279418617226178e-22
0.0199	-4.800838354915262e-23	-6.280915258421105e-22
0.02	-1.2728655739538163e-22	-6.181175210922974e-22
0.0201	-2.0480151399580738e-22	-5.981449989978178e-22
0.020200000000000003	-2.7929353744420554e-22	-5.684617751464618e-22
0.020300000000000002	-3.495477155946844e-22	-5.2951417008598235e-22
0.0204	-4.1441385131697346e-22	-4.819002507013451e-22
0.0205	-4.728253768080265e-22	-4.263605754716325e-22
0.0206	-5.238169588262799e-22	-3.6376658820356686e-22
0.0207	-5.665405034108001e-22	-2.95106843751298e-22
0.020800000000000003	-6.00279294176868e-22	-2.2147128521435095e-22
0.020900000000000002	-6.244600282310292e-22	-1.44033824560097e-22
0.021	-6.386625476376938e-22	-6.403350700306714e-23
0.0211	-6.4262710164583685e-22	1.7245436683299416e-23
0.0212	-6.36259014941288e-22	9.84943268466355e-23
0.0213	-6.196306793739332e-22	1.784012239134283e-22
0.021400000000000002	-5.929808302304425e-22	2.5567222476831124e-22
0.021500000000000002	-5.567111124675834e-22	3.290525191948275e-22
0.0216	-5.11379986661796e-22	3.973468622031677e-22
0.0217	-4.576940680393919e-22	4.594391269022927e-22
0.0218	-3.964970341114381e-22	5.143106169163933e-22
0.0219	-3.2875627645411645e-22	5.610568369720234e-22
0.022000000000000002	-2.555475093889474e-22	5.989024448790625e-22
0.0221	-1.780375821133935e-22	6.272141372998988e-22
0.0222	-9.746577065127705e-23	6.455112549756816e-22
0.0223	-1.5123851339924287e-23	6.534739299166072e-22
0.0224	6.766472197566677e-23	6.509486368667048e-22
0.022500000000000003	1.4956619965345152e-22	6.379510534742739e-22
0.022600000000000002	2.2925812975650114e-22	6.146661773505576e-22
0.0227	3.054508121677704e-22	5.814456928669296e-22
0.0228	3.7690826380642183e-22	5.388026253948837e-22
0.0229	4.4246835281688e-22	4.874033649993391e-22
0.023	5.010617725846494e-22	4.280571846284456e-22
0.023100000000000002	5.517295448112979e-22	3.6170341889642134e-22
0.023200000000000002	5.936387643612661e-22	2.8939650795590053e-22
0.0233	6.26096326797398e-22	2.122891460713895e-22
0.0234	6.485604119948279e-22	1.3161380575782901e-22
0.0235	6.60649533438611e-22	4.8662935221931833e-23
0.0236	6.621490021813202e-22	-3.523185110503541e-23
0.023700000000000002	6.53014696323202e-22	-1.1872125229208498e-22
0.0238	6.333740705977875e-22	-2.0046008284788672e-22
0.0239	6.035243854878789e-22	-2.791290431016849e-22
0.024	5.639281805294545e-22	-3.534561042844793e-22
0.0241	5.152060613460203e-22	-4.2223716036867017e-22
0.024200000000000003	4.581269137600394e-22	-4.8435561020231e-22
0.024300000000000002	3.9359570033536354e-22	-5.388005504492012e-22
0.0244	3.2263903422734135e-22	-5.846832820467072e-22
0.0245	2.4638876160855125e-22	-6.212518599619548e-22
0.0246	1.6606381660089864e-22	-6.479034475271587e-22
0.0247	8.295064104295724e-23	-6.641942720563307e-22
0.024800000000000003	-1.6175149120317556e-24	-6.698470172144233e-22
0.024900000000000002	-8.628207682739299e-23	-6.64755529096702e-22
0.025	-1.696810669873206e-22	-6.489867565068239e-22
0.0251	-2.504711072487799e-22	-6.227798907886046e-22
0.0252	-3.2734914691984864e-22	-5.865427160387565e-22
0.0253	-3.9907356295308227e-22	-5.408452258650447e-22
0.025400000000000002	-4.644842895952725e-22	-4.864106073177604e-22
0.025500000000000002	-5.225216500748964e-22	-4.241037354867138e-22
0.0256	-5.722435836878891e-22	-3.549173628217418e-22
0.0257	-6.128409874264356e-22	-2.799562248396415e-22
0.0258	-6.436509216681885e-22	-2.0041931790967046e-22
0.025900000000000003	-6.641674639126158e-22	-1.1758063470697238e-22
0.026000000000000002	-6.740500325589095e-22	-3.2768668198807e-23
0.0261	-6.731290436491956e-22	5.265498473229701e-23
0.0262	-6.614088066872607e-22	1.373175740536025e-22
0.0263	-6.390676103850527e-22	2.1985734650419174e-22
0.0264	-6.064549947593138e-22	2.9894553595399084e-22
0.026500000000000003	-5.640862516578801e-22	3.733078378193028e-22
0.026600000000000002	-5.126342407963329e-22	4.4174501928656515e-22
0.0267	-4.529186519983502e-22	5.031523308922914e-22
0.0268	-3.8589288584683613e-22	5.565374042453111e-22
0.0269	-3.1262876369160406e-22	6.010363450472537e-22
0.027	-2.342993132911983e-22	6.35927759674963e-22
0.027100000000000003	-1.5215990771551445e-22	6.606444869623899e-22
0.027200000000000002	-6.752806199043469e-23	6.747828439188077e-22
0.0273	1.8237786112909146e-23	6.78109234343001e-22
0.0274	1.0376016811144055e-22	6.705640119863747e-22
0.0275	1.8766479556717715e-22	6.522625343886453e-22
0.027600000000000003	2.686027301485902e-22	6.234933890352025e-22
0.027700000000000002	3.4527215409069474e-22	5.847138193256078e-22
0.027800000000000002	4.1643938848945816e-22	5.3654242325299475e-22
0.0279	4.809588189338653e-22	4.797492419357435e-22
0.028	5.37791405578262e-22	4.152433974963587e-22
0.0281	5.860214776038976e-22	3.4405847955914744e-22
0.028200000000000003	6.248715397420324e-22	2.673359161905179e-22
0.028300000000000002	6.537148506817042e-22	1.8630659783916584e-22
0.0284	6.720855692419699e-22	1.022710512148248e-22
0.0285	6.7968630356551835e-22	1.6578483612015325e-23
0.0286	6.763929406490512e-22	-6.939496344500832e-23
0.0287	6.622566775822161e-22	-1.5426839948697827e-22
0.028800000000000003	6.375032212058328e-22	-2.366784503989601e-22
0.028900000000000002	6.025291687848088e-22	-3.153012434775484e-22
0.029	5.578956279761721e-22	-3.888737564935745e-22
0.0291	5.0431917911548e-22	-4.562141852864344e-22
0.0292	4.426603259185364e-22	-5.162410003014945e-22
0.029300000000000003	3.739096213999499e-22	-5.679903837164377e-22
0.029400000000000003	2.9917169348400047e-22	-6.106317650413832e-22
0.029500000000000002	2.1964742881445223e-22	-6.434812038943701e-22
0.0296	1.366146031056676e-22	-6.660124035477956e-22
0.0297	5.1407271532528325e-23	-6.778651772456918e-22
0.0298	-3.460574727674433e-23	-6.788512305818859e-22
0.029900000000000003	-1.20042945428823e-22	-6.689571667343095e-22
0.030000000000000002	-2.0353240091860765e-22	-6.4834466636375235e-22
0.030100000000000002	-2.8373389332973475e-22	-6.1734783977484465e-22
0.0302	-3.593605023112438e-22	-5.7646779475876665e-22
0.0303	-4.291993395119033e-22	-5.263645086467004e-22
0.0304	-4.921310787731898e-22	-4.678461367673876e-22
0.030500000000000003	-5.471479689379919e-22	-4.0185593101229096e-22
0.030600000000000002	-5.9337003830629725e-22	-3.294569808933848e-22
0.0307	-6.300592291590956e-22	-2.518150247037961e-22
0.0308	-6.566312343987972e-22	-1.7017960958873703e-22
0.0309	-6.726648456715462e-22	-8.586390599719744e-23
0.031	-6.779086627359703e-22	-2.2350368191003777e-25
0.031100000000000003	-6.722850566670948e-22	8.536546720530439e-23
0.031200000000000002	-6.558913240365438e-22	1.6952853557799631e-22
0.0313	-6.289980147660242e-22	2.5091505005267074e-22
0.031400000000000004	-5.920444621697952e-22	3.282199421663828e-22
0.0315	-5.456315890384269e-22	4.002047401958386e-22
0.0316	-4.9051210773385335e-22	4.657174939249976e-22
0.0317	-4.275782744479853e-22	5.237112885420198e-22
0.0318	-3.578473973387575e-22	5.73261048896771e-22
0.031900000000000005	-2.8244533455664903e-22	6.135783632395141e-22
0.032	-2.0258825062245072e-22	6.440240878346159e-22
0.032100000000000004	-1.1956292768778488e-22	6.641185299731497e-22
0.0322	-3.4705951449269265e-23	6.735490463056834e-22
0.0323	5.061789048076377e-23	6.721749354393698e-22
0.0324	1.3503764740871512e-22	6.600295477062479e-22
0.0325	2.171983244250446e-22	6.373195801970654e-22
0.032600000000000004	2.9578272309557164e-22	6.044215708305758e-22
0.0327	3.695326505636721e-22	5.618756506494223e-22
0.0328	4.372691541761466e-22	5.103766579610563e-22
0.0329	4.979114548368057e-22	4.507627606539963e-22
0.033	5.504942736814041e-22	3.8400177332167066e-22
0.033100000000000004	5.941832730034623e-22	3.111753930643136e-22
0.0332	6.282883632111202e-22	2.3346161140956735e-22
0.0333	6.522746624548596e-22	1.5211558915111015e-22
0.0334	6.657709338647652e-22	6.844930557652659e-23
0.0335	6.685753664475303e-22	-1.618968685724492e-23
0.033600000000000005	6.606586089463886e-22	-1.0044005715492063e-22
0.0337	6.421640106555988e-22	-1.8294868591403392e-22
0.033800000000000004	6.13405068575863e-22	-2.623924943504822e-22
0.0339	5.748601256585779e-22	-3.3749975861594503e-22
0.034	5.271644094756994e-22	-4.070705645567665e-22
0.0341	4.710995437430742e-22	-4.699960724164463e-22
0.0342	4.075807060170034e-22	-5.252762806993146e-22
0.034300000000000004	3.3764164291263067e-22	-5.720360031640956e-22
0.0344	2.624177887409943e-22	-6.095388022955191e-22
0.0345	1.8312776396974686e-22	-6.371986561261264e-22
0.0346	1.0105355588681359e-22	-6.545891723988742e-22
0.0347	1.7519704867788706e-23	-6.61450204164887e-22
0.034800000000000005	-6.612816462080917e-23	-6.5769176334284025e-22
0.0349	-1.4854511896123059e-22	-6.4339517283272125e-22
0.035	-2.284086424582285e-22	-6.188114427560666e-22
0.0351	-3.0443996401950996e-22	-5.843569015529466e-22
0.0352	-3.7542463793922242e-22	-5.406061572652911e-22
0.035300000000000005	-4.4023204592445435e-22	-4.8828250764989225e-22
0.0354	-4.978335055568503e-22	-4.282459590866423e-22
0.035500000000000004	-5.473186935399907e-22	-3.6147905290603963e-22
0.0356	-5.879101199642403e-22	-2.890707331269014e-22
0.0357	-6.189754219633529e-22	-2.121985210964565e-22
0.0358	-6.400372810105893e-22	-1.3210928965130053e-22
0.0359	-6.507808071158218e-22	-5.009895173088067e-23
0.036000000000000004	-6.510582746973149e-22	3.250860448244735e-23
0.0361	-6.40891138231e-22	1.1438299012569558e-22
0.0362	-6.204693002150178e-22	1.9420885007964262e-22
0.0363	-5.901476488002923e-22	2.7070710706646102e-22
0.0364	-5.504399268952622e-22	3.426555706011713e-22
0.036500000000000005	-5.020100379280317e-22	4.089085769683744e-22
0.0366	-4.456609350338698e-22	4.684153428212186e-22
0.0367	-3.8232127955225184e-22	5.20236736582067e-22
0.0368	-3.130300907290147e-22	5.635601982030827e-22
0.0369	-2.389196408405345e-22	5.977125685810554e-22
0.037000000000000005	-1.6119687806476992e-22	6.221706245037171e-22
0.0371	-8.11236828644735e-23	6.365691528623807e-22
0.037200000000000004	3.717955404818079e-27	6.407064383721639e-22
0.0373	8.087584229486974e-23	6.345470815284863e-22
0.0374	1.60191204172554e-22	6.182221072969144e-22
0.0375	2.3667737890728326e-22	5.920263693631404e-22
0.0376	3.09111539286269e-22	5.564132989327842e-22
0.037700000000000004	3.7634012936010385e-22	5.119870903427349e-22
0.0378	4.372973573671499e-22	4.594924574181595e-22
0.0379	4.910222093387316e-22	3.998021339011267e-22
0.038	5.366737098333225e-22	3.339023277454085e-22
0.0381	5.735441855750761e-22	2.628763720237022e-22
0.038200000000000005	6.010703210391396e-22	1.8788684409385959e-22
0.0383	6.188418316791803e-22	1.1015644905214024e-22
0.038400000000000004	6.266076199223184e-22	3.0947982972524183e-23
0.0385	6.242793206095569e-22	-4.8456294319317336e-23
0.0386	6.119321855478875e-22	-1.2677553838425553e-22
0.038700000000000005	5.898033005535904e-22	-2.0275110944109568e-22
0.0388	5.582871720837906e-22	-2.751669323872341e-22
0.038900000000000004	5.179287635553479e-22	-3.4286909614850012e-22
0.039	4.694141030301975e-22	-4.047843743285053e-22
0.0391	4.1355862342197775e-22	-4.599373677124031e-22
0.0392	3.512934331049129e-22	-5.0746599264037225e-22
0.0393	2.836497481825115e-22	-5.466350672058587e-22
0.039400000000000004	2.1174174715835627e-22	-5.768477791809164e-22
0.0395	1.3674813386629477e-22	-5.9765485499022665e-22
0.0396	5.989271485877555e-23	-6.087612873536962e-22
0.0397	-1.7575687305056565e-23	-6.100305197561847e-22
0.0398	-9.440365352481849e-23	-6.014860280068546e-22
0.039900000000000005	-1.6935358461436583e-22	-5.833102821206979e-22
0.04	-2.4122378011549944e-22	-5.558411148786726e-22
0.040100000000000004	-3.0886785148462245e-22	-5.195655659871924e-22
0.0402	-3.7121315370539e-22	-4.751113120601424e-22
0.0403	-4.272779365974003e-22	-4.232358320067064e-22
0.040400000000000005	-4.761869391873962e-22	-3.648134941800896e-22
0.0405	-5.17185177107668e-22	-3.008207852233654e-22
0.040600000000000004	-5.496497036327831e-22	-2.3231993039156214e-22
0.0407	-5.730991591419173e-22	-1.604411807495585e-22
0.0408	-5.872009609236564e-22	-8.636406362987215e-23
0.0409	-5.917760246989166e-22	-1.1297908748408167e-23
0.041	-5.868009503643614e-22	6.353802683242522e-23
0.041100000000000005	-5.724076465658978e-22	1.3693450629854472e-22
0.0412	-5.488804110973155e-22	2.0771200469817535e-22
0.0413	-5.166505260778923e-22	2.747398215349316e-22
0.0414	-4.762884676987016e-22	3.369543021347423e-22
0.0415	-4.284938693645466e-22	3.933758715557016e-22
0.041600000000000005	-3.7408341365333214e-22	4.431246056415373e-22
0.0417	-3.139768620653766e-22	4.854340891473153e-22
0.041800000000000004	-2.4918146149274077e-22	5.196633402535274e-22
0.0419	-1.8077499221564408e-22	5.453066137293648e-22
0.042	-1.0988774361095138e-22	5.6200093094723165e-22
0.042100000000000005	-3.76837202952978e-23	5.695312232787755e-22
0.0422	3.465860713757056e-23	5.678330154706472e-22
0.042300000000000004	1.0596568646243952e-22	5.569926167308241e-22
0.0424	1.7508808212440675e-22	5.372448287631359e-22
0.0425	2.409191709195458e-22	5.089682211733981e-22
0.0426	3.0241302828541613e-22	4.726780648480077e-22
0.0427	3.5860121331710556e-22	4.290170524060647e-22
0.042800000000000005	4.086081803170597e-22	3.7874397101102474e-22
0.0429	4.516650688410877e-22	3.227205260995878e-22
0.043000000000000003	4.871216523966403e-22	2.618965443974592e-22
0.0431	5.1445625769486755e-22	1.9729381045685266e-22
0.0432	5.332835011093547e-22	1.2998881245005073e-22
0.043300000000000005	5.433597261563202e-22	6.10946897430924e-23
0.0434	5.445860647502532e-22	-8.257313410140878e-24
0.043500000000000004	5.370090850436094e-22	-7.69365770491639e-23
0.0436	5.208190291515518e-22	-1.4383170513924052e-22
0.0437	4.963456843092298e-22	-2.078686870570863e-22
0.0438	4.6405197033343835e-22	-2.6802832131893784e-22
0.0439	4.24525364003574e-22	-3.2336261591494894e-22
0.044000000000000004	3.7846731650925665e-22	-3.7300989831912765e-22
0.0441	3.266808528433789e-22	-4.1620839134538606e-22
0.0442	2.700565714095513e-22	-4.523080381073015e-22
0.0443	2.0955728767977534e-22	-4.8078038993796045e-22
0.0444	1.4620158706643903e-22	-5.012264047034392e-22
0.044500000000000005	8.104656892067374e-23	-5.133820389178284e-22
0.0446	1.5170075473760418e-23	-5.171215548194792e-22
0.044700000000000004	-5.034729357948695e-23	-5.1245850244950505e-22
0.0448	-1.1444007839040548e-22	-4.995443761203533e-22
0.0449	-1.7607546905004127e-22	-4.7866498380449925e-22
0.045000000000000005	-2.3427013775353887e-22	-4.50234606247795e-22
0.0451	-2.881061155925836e-22	-4.147880593722858e-22
0.045200000000000004	-3.367454544271989e-22	-3.729708081620595e-22
0.0453	-3.794434364795596e-22	-3.2552731214408914e-22
0.0454	-4.1556012038172034e-22	-2.7328781125384475e-22
0.0455	-4.445700419314794e-22	-2.1715378584086837e-22
0.0456	-4.660699202457278e-22	-1.5808234541502108e-22
0.045700000000000005	-4.797842547793046e-22	-9.706981712574489e-23
0.0458	-4.855687351935566e-22	-3.5134816647307254e-23
0.0459	-4.834114236788528e-22	2.669890906183858e-23
0.046	-4.734317074097352e-22	8.741957583829196e-23
0.0461	-4.55877056685568e-22	1.460441051050689e-22
0.046200000000000005	-4.311176613355557e-22	2.0163423530789407e-22
0.0463	-3.9963905351424613e-22	2.5331173472223705e-22
0.046400000000000004	-3.620328584801031e-22	3.0027246563661084e-22
0.0465	-3.1898584577215265e-22	3.417990713624284e-22
