0.	Indeterminate	Indeterminate
0.0067	-2.025938329768966e-22	4.575680356695648e-23
0.0068000000000000005	-1.9121043157503e-22	7.419179996991238e-23
0.006900000000000001	-1.758443357900762e-22	1.009821600815659e-22
0.007	-1.567364827523516e-22	1.2559301660758574e-22
0.0071	-1.342009067188323e-22	1.4752208364342324e-22
0.007200000000000001	-1.086201601418926e-22	1.6630941284725086e-22
0.0073	-8.043940833997771e-23	1.8154651833521928e-22
0.0074	-5.015928804171143e-23	1.9288469409707192e-22
0.007500000000000001	-1.8327643881543855e-23	2.000423604851595e-22
0.0076	1.4469721124377192e-23	2.028112922221324e-22
0.0077	4.7619125418585105e-23	2.0106159913633326e-22
0.0078000000000000005	8.048974633711515e-23	1.9474535214869205e-22
0.0079	1.124448283898412e-22	1.8389877053130328e-22
0.008	1.4285316488356212e-22	1.6864291172372067e-22
0.0081	1.7110064812856394e-22	1.4918283158110151e-22
0.0082	1.966016798718801e-22	1.258052103640762e-22
0.0083	2.1881023375786964e-22	9.887446757042013e-23
0.008400000000000001	2.3723036555717953e-22	6.88274163501495e-23
0.0085	2.514259745880022e-22	3.616653523486426e-23
0.0086	2.61029631069905e-22	1.451960753701843e-24
0.008700000000000001	2.657502989246889e-22	-3.47076712755043e-23
0.0088	2.6537980153128785e-22	-7.166538585185966e-23
0.0089	2.5979789885316388e-22	-1.087468607199567e-22
0.009000000000000001	2.4897586783292377e-22	-1.4526206376955261e-22
0.0091	2.329785035871401e-22	-1.8051733596979363e-22
0.0092	2.1196448629021654e-22	-2.138277097791801e-22
0.009300000000000001	1.8618508723141204e-22	-2.4452924652184127e-22
0.0094	1.5598121686022633e-22	-2.719911735858785e-22
0.0095	1.2177884718228592e-22	-2.9562760355709924e-22
0.009600000000000001	8.408287010350959e-23	-3.1490862255863363e-22
0.0097	4.346948171973939e-23	-3.2937054406115927e-22
0.0098	5.77209599061152e-25	-3.386251371279829e-22
0.0099	-4.390327468755756e-23	-3.423676542654192e-22
0.01	-8.924039262737177e-23	-3.403835034991956e-22
0.010100000000000001	-1.3467376008261088e-22	-3.3255343167001e-22
0.0102	-1.7942695045694174e-22	-3.1885711085995455e-22
0.0103	-2.227207036674235e-22	-2.993750469027581e-22
0.010400000000000001	-2.6378635493698198e-22	-2.7428875763099704e-22
0.0105	-3.018792513814964e-22	-2.4387919837665685e-22
0.0106	-3.362919223585983e-22	-2.085234427482866e-22
0.010700000000000001	-3.6636677163577685e-22	-1.686896573246733e-22
0.0108	-3.915080656149663e-22	-1.2493043909260295e-22
0.0109	-4.1119300203871183e-22	-7.787461368052651e-23
0.011000000000000001	-4.249816576473115e-22	-2.8217620180501097e-23
0.0111	-4.325256309364827e-22	2.3289365889614154e-23
0.0112	-4.335752171951455e-22	7.585139661808924e-23
0.011300000000000001	-4.279849770365596e-22	1.2864260741664826e-22
0.0114	-4.157175862724154e-22	1.808197519185544e-22
0.0115	-3.9684588376974697e-22	2.315361899256679e-22
0.011600000000000001	-3.7155306438592005e-22	2.7995609247512323e-22
0.0117	-3.4013099567681016e-22	3.2526862232355354e-22
0.0118	-3.0297666927431667e-22	3.667018465247918e-22
0.0119	-2.60586830074942e-22	4.03536140359649e-22
0.012	-2.1355085811102155e-22	4.351168486448594e-22
0.012100000000000001	-1.6254200863614765e-22	4.608659813104246e-22
0.0122	-1.0830714500820282e-22	4.802927349266354e-22
0.0123	-5.1655125884090837e-23	4.930026503511316e-22
0.012400000000000001	6.555967428898816e-24	4.987052385541424e-22
0.0125	6.543255632499886e-23	4.97219931607786e-22
0.0126	1.2406001794104452e-22	4.884802433799251e-22
0.012700000000000001	1.8151762674752606e-22	4.725360541938238e-22
0.0128	2.368937354390901e-22	4.4955396510157825e-22
0.0129	2.893009399725986e-22	4.1981569994047193e-22
0.013000000000000001	3.3789097203429787e-22	3.837145664436816e-22
0.0131	3.818690650362435e-22	3.417500207940606e-22
0.0132	4.205075469209418e-22	2.9452041257325535e-22
0.013300000000000001	4.531584244919619e-22	2.4271401850644106e-22
0.0134	4.792647395133462e-22	1.8709850319026243e-22
0.0135	4.983704961868338e-22	1.2850897259941629e-22
0.013600000000000001	5.101289825114229e-22	6.783481111189682e-23
0.0137	5.143093340807933e-22	6.005514634278188e-24
0.013800000000000002	5.108012176509457e-22	-5.602424924218694e-23
0.013900000000000001	4.996175428352183e-22	-1.1729010859671922e-22
0.014	4.808951430380796e-22	-1.7683372614917905e-22
0.014100000000000001	4.548934006727151e-22	-2.337185477967798e-22
0.0142	4.219908262478895e-22	-2.8704529692791724e-22
0.0143	3.826796354718303e-22	-3.3596695344419536e-22
0.014400000000000001	3.375584025172041e-22	-3.79702963577757e-22
0.0145	2.8732290044127443e-22	-4.1755243808136083e-22
0.0146	2.327552708960409e-22	-4.489061120173799e-22
0.014700000000000001	1.7471169415855417e-22	-4.732568589319004e-22
0.0148	1.1410875666190232e-22	-4.902085753568201e-22
0.0149	5.190873615748989e-23	-4.9948327795931175e-22
0.015000000000000001	-1.08959560128026e-23	-5.009262848212381e-22
0.0151	-7.329892065298301e-23	-4.945093837993656e-22
0.0152	-1.3429623839476383e-22	-4.80331924167831e-22
0.015300000000000001	-1.9290298650808769e-22	-4.586198022226911e-22
0.0154	-2.481695298296114e-22	-4.297223466572156e-22
0.0155	-2.991973132192928e-22	-3.941071447055706e-22
0.015600000000000001	-3.451538899680241e-22	-3.5235288470846813e-22
0.015700000000000002	-3.852869320838237e-22	-3.0514032429096806e-22
0.0158	-4.1893698420351715e-22	-2.5324152519081416e-22
0.0159	-4.455487427611036e-22	-1.975075253928965e-22
0.016	-4.646806656736652e-22	-1.38854646105166e-22
0.0161	-4.760127447971219e-22	-7.824965479148736e-23
0.0162	-4.793523033157801e-22	-1.6694025548219398e-23
0.016300000000000002	-4.746377125697011e-22	4.4792445776413897e-23
0.0164	-4.619399570578677e-22	1.051884024520388e-22
0.0165	-4.414620119153783e-22	1.6348778704481718e-22
0.0166	-4.1353603345757494e-22	2.1871652140957696e-22
0.0167	-3.7861839980745316e-22	2.699487288437757e-22
0.016800000000000002	-3.3728267456520235e-22	3.1632222723930967e-22
0.016900000000000002	-2.902106013370218e-22	3.5705303310641634e-22
0.017	-2.3818127012764136e-22	3.9144863176264957e-22
0.0171	-1.820586275570191e-22	4.1891978853517443e-22
0.0172	-1.2277753106179616e-22	4.389906992029027e-22
0.0173	-6.132857220676713e-23	4.513073047272658e-22
0.017400000000000002	1.2580844660620204e-24	4.556436251495575e-22
0.0175	6.392958334996344e-23	4.519059998800115e-22
0.0176	1.2562770380263473e-22	4.401351559369243e-22
0.0177	1.8530634526078304e-22	4.2050606144667087e-22
0.0178	2.419488827337381e-22	3.933255582955822e-22
0.0179	2.9458510508007862e-22	3.590278046253454e-22
0.018000000000000002	3.423074543624641e-22	3.1816759427278187e-22
0.0181	3.842862951633718e-22	2.714116556653987e-22
0.0182	4.1978395786496303e-22	2.195280665041054e-22
0.0183	4.481673193107941e-22	1.633739522274258e-22
0.0184	4.689187076646606e-22	1.0388166522498929e-22
0.018500000000000003	4.816449452841449e-22	4.204366756383699e-23
0.018600000000000002	4.8608437359462675e-22	-2.1103637827725305e-23
0.0187	4.821117367910857e-22	-8.44968643850191e-23
0.0188	4.6974083617179005e-22	-1.4706311052195455e-22
0.0189	4.491249034453457e-22	-2.0773765327779555e-22
0.019	4.2055467884862965e-22	-2.6548157600931334e-22
0.019100000000000002	3.844542177489292e-22	-3.1929903931352207e-22
0.019200000000000002	3.4137448695320117e-22	-3.682539093462616e-22
0.0193	2.919848485882804e-22	-4.1148546741970545e-22
0.0194	2.3706256453958155e-22	-4.482229390674849e-22
0.0195	1.774804874576084e-22	-4.777985994337405e-22
0.0196	1.1419313471049256e-22	-4.996592345732678e-22
0.019700000000000002	4.822136886867841e-23	-5.133757646773963e-22
0.0198	-1.9364068101803853e-23	-5.186508649358665e-22
0.0199	-8.745990018625363e-23	-5.153244522254514e-22
0.02	-1.5494826022960674e-22	-5.033769405509621e-22
0.0201	-2.2071493780793737e-22	-4.829302045851424e-22
0.020200000000000003	-2.8366763363862657e-22	-4.542462281632628e-22
0.020300000000000002	-3.427539211775232e-22	-4.177234525695072e-22
0.0204	-3.9697862004885423e-22	-3.738908772801841e-22
0.0205	-4.45420294819758e-22	-3.2340000287946695e-22
0.0206	-4.872466062298205e-22	-2.670147415246279e-22
0.0207	-5.217282601020688e-22	-2.055994540195389e-22
0.020800000000000003	-5.482513215061905e-22	-1.4010530369881612e-22
0.020900000000000002	-5.663276879574388e-22	-7.155514541304283e-23
0.021	-5.75603545091725e-22	-1.0271924698981678e-24
0.0211	-5.758656608773865e-22	7.036227498388851e-23
0.0212	-5.67045409475972e-22	1.4147688030564436e-22
0.0213	-5.492204527762324e-22	2.1117850779881293e-22
0.021400000000000002	-5.226140457940826e-22	2.7834574859527936e-22
0.021500000000000002	-4.875919709316192e-22	3.4189213416976427e-22
0.0216	-4.446571448841998e-22	4.0078385945547345e-22
0.0217	-3.944419801391016e-22	4.540567051972175e-22
0.0218	-3.376986198949082e-22	5.008318816172586e-22
0.0219	-2.752872002403711e-22	5.403305324837543e-22
0.022000000000000002	-2.0816232598738934e-22	5.718866599903126e-22
0.0221	-1.37357976117479e-22	5.949582561348846e-22
0.0222	-6.397108088488444e-23	6.091364551188153e-22
0.0223	1.0855965210068576e-23	6.141525532050545e-22
0.0224	8.595357247647006e-23	6.098827769600992e-22
0.022500000000000003	1.601437117107606e-22	5.96350717295794e-22
0.022600000000000002	2.3225885259211393e-22	5.737273846301392e-22
0.0227	3.0116077734433865e-22	5.423288791819112e-22
0.0228	3.657589636848922e-22	5.0261170927004595e-22
0.0229	4.250282375537471e-22	4.551658288695171e-22
0.023	4.780254074880553e-22	4.00705502952339e-22
0.023100000000000002	5.239046086032781e-22	3.400581447040789e-22
0.023200000000000002	5.619311047007292e-22	2.7415130196905675e-22
0.0233	5.914933217145859e-22	2.039980006944267e-22
0.0234	6.121129141397185e-22	1.3068068021405743e-22
0.0235	6.234526977853918e-22	5.533397849067048e-23
0.0236	6.253223166644112e-22	-2.0873355465409468e-23
0.023700000000000002	6.176815484930266e-22	-9.67571301773182e-23
0.0238	6.006411915473698e-22	-1.7113665959212914e-22
0.0239	5.744615148741653e-22	-2.428536836282168e-22
0.024	5.395482934470961e-22	-3.1079095475570243e-22
0.0241	4.964464891495602e-22	-3.738901890110037e-22
0.024200000000000003	4.458316768079039e-22	-4.311690897900985e-22
0.024300000000000002	3.8849935127016453e-22	-4.817371674704355e-22
0.0244	3.253522861219598e-22	-5.248100971432193e-22
0.0245	2.57386146487428e-22	-5.59722380186561e-22
0.0246	1.8567358695651012e-22	-5.859381026973023e-22
0.0247	1.1134709054124895e-22	-6.0305961448367e-22
0.024800000000000003	3.558082528449333e-23	-6.10833985904982e-22
0.024900000000000002	-4.0428188617058676e-23	-6.091571357833753e-22
0.025	-1.1547929682565382e-22	-5.980755613221992e-22
0.0251	-1.8838750311494636e-22	-5.7778563983301695e-22
0.0252	-2.5800252347220663e-22	-5.486305114658169e-22
0.0253	-3.2322729324707823e-22	-5.11094591413351e-22
0.025400000000000002	-3.830356271563064e-22	-4.657957985807662e-22
0.025500000000000002	-4.364887454560178e-22	-4.134756248476435e-22
0.0256	-4.827503977680787e-22	-3.549872041954163e-22
0.0257	-5.211003386019541e-22	-2.912815735552562e-22
0.0258	-5.509459351843326e-22	-2.2339234671740108e-22
0.025900000000000003	-5.718317183649712e-22	-1.5241904855065127e-22
0.026000000000000002	-5.834467206204348e-22	-7.95093786863022e-23
0.0261	-5.856294809878952e-22	-5.840691364942604e-24
0.0262	-5.783706345475605e-22	6.73990089603891e-23
0.0263	-5.618130432207398e-22	1.3903024863825265e-22
0.0264	-5.362494645244389e-22	2.0790113178561311e-22
0.026500000000000003	-5.021177948743628e-22	2.7290594455238093e-22
0.026600000000000002	-4.599939634060526e-22	3.330030150548537e-22
0.0267	-4.1058259044770275e-22	3.872315392808036e-22
0.0268	-3.5470556110630905e-22	4.347270999136233e-22
0.0269	-2.9328869832963794e-22	4.747356261120692e-22
0.027	-2.273467507271169e-22	5.06625567474804e-22
0.027100000000000003	-1.5796693786931281e-22	5.2989808430658755e-22
0.027200000000000002	-8.629131929029639e-23	5.44195088417426e-22
0.0273	-1.349827260607356e-23	5.493050035060247e-22
0.0274	5.921661927792741e-23	5.451661511390296e-22
0.0275	1.3065996220545912e-22	5.318677068376075e-22
0.027600000000000003	1.9965991172404498e-22	5.096482101970803e-22
0.027700000000000002	2.6508518706467908e-22	4.7889165265299e-22
0.027800000000000002	3.258634297933431e-22	4.4012120582293475e-22
0.0279	3.8099860932884403e-22	3.939906916581998e-22
0.028	4.295871929088796e-22	3.4127393230962264e-22
0.0281	4.708328175643152e-22	2.828521520517953e-22
0.028200000000000003	5.040592259068707e-22	2.1969963525782485e-22
0.028300000000000002	5.287212556541203e-22	1.5286787275877942e-22
0.0284	5.444137043518889e-22	8.346845349583511e-23
0.0285	5.50877925195362e-22	1.2654978779265252e-23
0.0286	5.480060466375225e-22	-5.839570762605505e-23
0.0287	5.35842747008819e-22	-1.285026692228154e-22
0.028800000000000003	5.145845550294541e-22	-1.965000957405728e-22
0.028900000000000002	4.845766872305901e-22	-2.6125627959978565e-22
0.029	4.463074732610586e-22	-3.216920420482395e-22
0.0291	4.0040045919208245e-22	-3.767983100369931e-22
0.0292	3.4760431660807636e-22	-4.256525586571683e-22
0.029300000000000003	2.8878072087439065e-22	-4.674338523445257e-22
0.029400000000000003	2.2489039492405827e-22	-5.014362407774757e-22
0.029500000000000002	1.5697754466969723e-22	-5.270802920764133e-22
0.0296	8.615293824009869e-23	-5.439225761245595e-22
0.0297	1.357590323933712e-23	-5.516629440818669e-22
0.0298	-5.956446622753228e-23	-5.501494859132848e-22
0.029900000000000003	-1.3206858820920613e-22	-5.393810854198587e-22
0.030000000000000002	-2.0274584482640265e-22	-5.195075312333107e-22
0.030100000000000002	-2.7043389224549446e-22	-4.908271818785591e-22
0.0302	-3.3401751582520253e-22	-4.537822226796515e-22
0.0303	-3.9244672495917726e-22	-4.089515913381002e-22
0.0304	-4.447537945003409e-22	-3.5704168681395187e-22
0.030500000000000003	-4.900689767722057e-22	-2.9887501207505287e-22
0.030600000000000002	-5.276346297693098e-22	-2.3537693476493575e-22
0.0307	-5.568175328713884e-22	-1.6756078033093382e-22
0.0308	-5.771191908250128e-22	-9.651149915657966e-23
0.0309	-5.881839594034909e-22	-2.3368172317673715e-23
0.031	-5.898048615088589e-22	5.069436064423603e-23
0.031100000000000003	-5.819269999538577e-22	1.2448445436815355e-22
0.031200000000000002	-5.646485121471782e-22	1.9681288384210592e-22
0.0313	-5.382190517677924e-22	2.6651203284619288e-22
0.031400000000000004	-5.03035822605827e-22	3.3245473412635124e-22
0.0315	-4.596372294163304e-22	3.9357245649985665e-22
0.0316	-4.086942492337606e-22	4.488725447842054e-22
0.0317	-3.5099966350209467e-22	4.974542339018693e-22
0.0318	-2.8745532598858356e-22	5.385231784917267e-22
0.031900000000000005	-2.1905767320679966e-22	5.714042635267694e-22
0.032	-1.4688171246138099e-22	5.955524894026376e-22
0.032100000000000004	-7.2063747182926e-23	6.10561756266244e-22
0.0322	4.2168804506992954e-24	6.1617140648765e-22
0.0323	8.075673383982865e-23	6.122704205854274e-22
0.0324	1.5634760650818532e-22	5.988992000023476e-22
0.0325	2.2979591416820213e-22	5.762489092747662e-22
0.032600000000000004	2.999418407147464e-22	5.446583897077888e-22
0.0327	3.6567792875696216e-22	5.046086960159269e-22
0.0328	4.259668145207726e-22	4.567153458751328e-22
0.0329	4.798578210460096e-22	4.017184093318643e-22
0.033	5.265021423301275e-22	3.4047059992667763e-22
0.033100000000000004	5.651663741269883e-22	2.739235616475793e-22
0.0332	5.952441741165546e-22	2.031125749085564e-22
0.0333	6.162658646770248e-22	1.2913993018068337e-22
0.0334	6.279058250162659e-22	5.315723927532437e-23
0.0335	6.299875554061215e-22	-2.3653028753466364e-23
0.033600000000000005	6.224863341239166e-22	-1.0009648782976912e-22
0.0337	6.05529426822458e-22	-1.7498594452624433e-22
0.033800000000000004	5.793938477849551e-22	-2.471603680846547e-22
0.0339	5.445017122274293e-22	-3.1550341428736506e-22
0.034	5.014132578412809e-22	-3.7896120426089903e-22
0.0341	4.508176514881755e-22	-4.365590717239862e-22
0.0342	3.93521732754546e-22	-4.874170092693802e-22
0.034300000000000004	3.304368793628014e-22	-5.30763565707665e-22
0.0344	2.625642096804008e-22	-5.659479719495176e-22
0.0345	1.9097836427670612e-22	-5.924503019414593e-22
0.0346	1.1681013121878656e-22	-6.098895073226149e-22
0.0347	4.1228198204591926e-23	-6.180291992088339e-22
0.034800000000000005	-3.45796715901945e-23	-6.167810872667747e-22
0.0349	-1.0942573414738422e-22	-6.062060244129449e-22
0.035	-1.8214131998062916e-22	-5.865126444367677e-22
0.0351	-2.515955416159223e-22	-5.580536189665349e-22
0.0352	-3.1671335068022913e-22	-5.213195988337837e-22
0.035300000000000005	-3.764926531533394e-22	-4.769309424157321e-22
0.0354	-4.300202071242813e-22	-4.256273693355537e-22
0.035500000000000004	-4.764860476487704e-22	-3.682557113942385e-22
0.0356	-5.151962076922804e-22	-3.057559632517921e-22
0.0357	-5.45583532261119e-22	-2.3914586267236574e-22
0.0358	-5.672164142070752e-22	-1.6950425365645214e-22
0.0359	-5.79805314322991e-22	-9.795350512401304e-23
0.036000000000000004	-5.832069646655241e-22	-2.5641272675466268e-23
0.0361	-5.774261919510013e-22	4.627809889493045e-23
0.0362	-5.626153367484769e-22	1.1666222938482564e-22
0.0363	-5.390712834040695e-22	1.843991100000937e-22
0.0364	-5.072301545304342e-22	2.4842496456504683e-22
0.036500000000000005	-4.6765976184905965e-22	3.0774127598992723e-22
0.0366	-4.2104994156124626e-22	3.6143070306570205e-22
0.0367	-3.6820093665295536e-22	4.0867163132901466e-22
0.0368	-3.1001002005226173e-22	4.487511245668016e-22
0.0369	-2.4745658084389515e-22	4.810760701305762e-22
0.037000000000000005	-1.8158592034537084e-22	5.051823411626037e-22
0.0371	-1.134920253661335e-22	5.207418316047696e-22
0.037200000000000004	-4.429960207575779e-23	5.275672549239027e-22
0.0373	2.48543346575394e-23	5.2561463426643315e-22
0.0374	9.28390150103237e-23	5.149834496442879e-22
0.0375	1.5854830794338428e-22	4.959144461297387e-22
0.0376	2.209186551804606e-22	4.687851452690175e-22
0.037700000000000004	2.7894625390150123e-22	4.341031393858201e-22
0.0378	3.3170320961777263e-22	3.924972845227313e-22
0.0379	3.783523982256047e-22	3.4470694187130787e-22
0.038	4.1816079800632957e-22	2.915694491136816e-22
0.0381	4.5051107798673e-22	2.3400603162589825e-22
0.038200000000000005	4.749112581679178e-22	1.730063885130627e-22
0.0383	4.910022891863845e-22	1.0961220955381538e-22
0.038400000000000004	4.985634334559724e-22	4.4899895987700535e-23
0.0385	4.975153661819167e-22	-2.0037229585710952e-23
0.0386	4.879209522359744e-22	-8.41069313061128e-23
0.038700000000000005	4.699836931138553e-22	-1.4623599046939636e-22
0.0388	4.440438764318886e-22	-2.0538776465721956e-22
0.038900000000000004	4.105724980293457e-22	-2.605790888713407e-22
0.039	3.7016306310805855e-22	-3.1089624356026064e-22
0.0391	3.235214073649485e-22	-3.5550973051813006e-22
0.0392	2.714537111912309e-22	-3.9368761794962564e-22
0.0393	2.148529091995532e-22	-4.248072401861491e-22
0.039400000000000004	1.5468372312263744e-22	-4.483650651997516e-22
0.0395	9.196656808616244e-23	-4.639845737277793e-22
0.0396	2.776060004124176e-23	-4.714220269799286e-22
0.0397	-3.6853814536312295e-23	-4.705700349970757e-22
0.0398	-1.0079291692097718e-22	-4.614588741833197e-22
0.039900000000000005	-1.6298736877766162e-22	-4.44255539733681e-22
0.04	-2.2239976656211437e-22	-4.192605560130041e-22
0.040100000000000004	-2.7804157090565994e-22	-3.86902604789048e-22
0.0402	-3.289891747543333e-22	-3.4773106697636416e-22
0.0403	-3.7439884910900257e-22	-3.0240660761809085e-22
0.040400000000000005	-4.1352032455822013e-22	-2.5168996566090214e-22
0.0405	-4.457087900788118e-22	-1.9642913914241276e-22
0.040600000000000004	-4.704351174036989e-22	-1.3754518223620199e-22
0.0407	-4.872941491684027e-22	-7.601685276805421e-23
0.0408	-4.960109215428218e-22	-1.2864366969967964e-23
0.0409	-4.96444726586951e-22	5.0867467913723523e-23
0.041	-4.885909555595906e-22	1.1412646322938126e-22
0.041100000000000005	-4.725807012562277e-22	1.75870316127988e-22
0.0412	-4.4867813454168845e-22	2.3508364986199545e-22
0.0413	-4.1727570695797797e-22	2.907945474212716e-22
0.0414	-3.7888726701882513e-22	3.4209030816975605e-22
0.0415	-3.341392119583994e-22	3.8813217100086935e-22
0.041600000000000005	-2.8375982871937846e-22	4.281687655926258e-22
0.0417	-2.285670073183071e-22	4.615480753000725e-22
0.041800000000000004	-1.694545359337373e-22	4.877277206948164e-22
0.0419	-1.0737720969844308e-22	5.062834013137754e-22
0.042	-4.3335003874878977e-23	5.169153643263451e-22
0.042100000000000005	2.164342344555577e-23	5.194528020428825e-22
0.0422	8.651762398168319e-23	5.138561149071447e-22
0.042300000000000004	1.5025236672087073e-22	5.0021701225637375e-22
0.0424	2.118344789861465e-22	4.7875645909705295e-22
0.0425	2.702892438961333e-22	4.498205128297509e-22
0.0426	3.246960855985428e-22	4.138741286677105e-22
0.0427	3.7420328669761867e-22	3.7149304585144197e-22
0.042800000000000005	4.1804149954332503e-22	3.2335389811304796e-22
0.0429	4.555358342022348e-22	2.702227206712761e-22
0.043000000000000003	4.861163306176324e-22	2.1294205186808704e-22
0.0431	5.093266502623827e-22	1.5241684996804438e-22
0.0432	5.248308530150408e-22	8.95994642700642e-23
0.043300000000000005	5.324181575263478e-22	2.5473914229157136e-23
0.0434	5.320056174355868e-22	-3.8960259474837637e-23
0.043500000000000004	5.23638680865023e-22	-1.0270430220861346e-22
0.0436	5.074896360727418e-22	-1.6477644005110891e-22
0.0437	4.838539813814049e-22	-2.242276942200947e-22
0.0438	4.531447919309204e-22	-2.80157055409013e-22
0.0439	4.1588518884992144e-22	-3.3172577028786185e-22
0.044000000000000004	3.7269904755355606e-22	-3.7817050862449473e-22
0.0441	3.2430011053659934e-22	-4.1881519949414396e-22
0.0442	2.7147969576868924e-22	-4.5308134850970535e-22
0.0443	2.1509321419050926e-22	-4.804966745129756e-22
0.0444	1.5604572849258545e-22	-5.0070193325570925e-22
0.044500000000000005	9.527680003292156e-23	-5.134558267656037e-22
0.0446	3.3744881185772956e-23	-5.186379297994675e-22
0.044700000000000004	-2.758848354536177e-23	-5.1624959847271e-22
0.0448	-8.777438275414383e-23	-5.064128602457515e-22
0.0449	-1.4589192771993605e-22	-4.893673183636827e-22
0.045000000000000005	-2.010630517116245e-22	-4.654651370111114e-22
0.0451	-2.524664759561912e-22	-4.351642052996945e-22
0.045200000000000004	-2.9935061486474256e-22	-3.990196082166834e-22
0.0453	-3.410452125132627e-22	-3.5767356032755584e-22
0.0454	-3.769715251918406e-22	-3.118439828851582e-22
0.0455	-4.0665089065783256e-22	-2.6231192664310423e-22
0.0456	-4.297115531002666e-22	-2.0990806074938438e-22
0.045700000000000005	-4.458936432466477e-22	-1.5549846231796554e-22
0.0458	-4.550522449890063e-22	-9.996995141877457e-23
0.0459	-4.571585128191153e-22	-4.4215222138690635e-23
0.046	-4.522988376750504e-22	1.0881978030533166e-23
0.0461	-4.406720919399032e-22	6.446137093065846e-23
0.046200000000000005	-4.2258501673153855e-22	1.1570013000607206e-22
0.0463	-3.9844584572812716e-22	1.638260905586895e-22
0.046400000000000004	-3.6875628906097113e-22	2.0812997138001332e-22
0.0465	-3.341020277810393e-22	2.479764096952655e-22
