0.	Indeterminate	Indeterminate
0.0194	1.5445574973988192e-22	-2.4703892944884615e-22
0.0195	1.1214367818965358e-22	-2.596193815951428e-22
0.0196	6.724700550896168e-23	-2.6784462276061918e-22
0.019700000000000002	2.0493214054764527e-23	-2.7148536753757724e-22
0.0198	-2.735483474873612e-23	-2.703877877358465e-22
0.0199	-7.551128017840236e-23	-2.6447660779497204e-22
0.02	-1.231800678598957e-22	-2.537569153005474e-22
0.0201	-1.6956797234680324e-22	-2.3831465185328114e-22
0.020200000000000003	-2.1389762352481895e-22	-2.1831577117883395e-22
0.020300000000000002	-2.5542032307551283e-22	-1.9400407327749231e-22
0.0204	-2.9342844009239884e-22	-1.6569774523443368e-22
0.0205	-3.272671812775487e-22	-1.337846606835256e-22
0.0206	-3.563455408625465e-22	-9.87165104869599e-23
0.0207	-3.8014624833968245e-22	-6.100185661896459e-23
0.020800000000000003	-3.9823454805126204e-22	-2.1198219201866363e-23
0.020900000000000002	-4.1026566340973993e-22	2.0096677161727634e-23
0.021	-4.159908197061536e-22	6.22543574560514e-23
0.0211	-4.1526172276520975e-22	1.046255985249281e-22
0.0212	-4.0803341574299263e-22	1.4655081793908115e-22
0.0213	-3.9436546272915076e-22	1.873706810606961e-22
0.021400000000000002	-3.744214350786771e-22	2.264367538695061e-22
0.021500000000000002	-3.484667041125964e-22	2.6312202789535964e-22
0.0216	-3.168645715376539e-22	2.9683114522725668e-22
0.0217	-2.800707961874267e-22	3.270101560166114e-22
0.0218	-2.386266020329945e-22	3.5315564809501973e-22
0.0219	-1.9315027741671602e-22	3.7482309817058474e-22
0.022000000000000002	-1.4432749871516055e-22	3.9163430639502628e-22
0.0221	-9.290053275293406e-23	4.0328379070829904e-22
0.0222	-3.965649091819585e-23	4.0954403403250557e-22
0.0223	1.4585176235765133e-23	4.102694958326953e-22
0.0224	6.898574234455709e-23	4.053993194893841e-22
0.022500000000000003	1.2270061548295264e-22	3.949586880121855e-22
0.022600000000000002	1.7489287818471707e-22	3.7905880252245513e-22
0.0227	2.247467375758054e-22	3.5789548028802385e-22
0.0228	2.7148066701927917e-22	3.3174639153987353e-22
0.0229	3.1436002529689565e-22	3.009669764718655e-22
0.023	3.527089474798001e-22	2.6598510535744646e-22
0.023100000000000002	3.8592131314089404e-22	2.272945652586527e-22
0.023200000000000002	4.134706122506603e-22	1.854474760156634e-22
0.0233	4.349185467402706e-22	1.4104575577382869e-22
0.0234	4.499222260259286e-22	9.473177194057942e-23
0.0235	4.582398374381433e-22	4.717832690883287e-23
0.0236	4.597346971214578e-22	-9.218610854992934e-25
0.023700000000000002	4.543776131642948e-22	-4.8867013169586043e-23
0.0238	4.422475200589716e-22	-9.595730660330056e-23
0.0239	4.235303716333956e-22	-1.415058757476445e-22
0.024	3.9851630788143283e-22	-1.8484961988523755e-22
0.0241	3.6759513918705604e-22	-2.253596434499191e-22
0.024200000000000003	3.3125021882970226e-22	-2.6245115996736797e-22
0.024300000000000002	2.9005080092738527e-22	-2.9559269950391024e-22
0.0244	2.4464300569003896e-22	-3.2431447053050683e-22
0.0245	1.957395366140028e-22	-3.482157406545522e-22
0.0246	1.441083146762601e-22	-3.669711164350796e-22
0.0247	9.056021234888027e-23	-3.803356202222858e-22
0.024800000000000003	3.5936085058204065e-23	-3.8814848136281727e-22
0.024900000000000002	-1.8906690684325947e-23	-3.9033557987323713e-22
0.025	-7.310795504390359e-23	-3.8691050246850094e-22
0.0251	-1.2581855640186643e-22	-3.7797419328587262e-22
0.0252	-1.7621397348833842e-22	-3.63713204402538e-22
0.0253	-2.235075474826663e-22	-3.4439657393653537e-22
0.025400000000000002	-2.6696310960572676e-22	-3.2037138177624574e-22
0.025500000000000002	-3.0590679937036424e-22	-2.9205705444069334e-22
0.0256	-3.397378816363242e-22	-2.5993851088154685e-22
0.0257	-3.6793838672493315e-22	-2.2455825986667347e-22
0.0258	-3.90081416826438e-22	-1.8650757662691072e-22
0.025900000000000003	-4.0583798347178084e-22	-1.464169014240631e-22
0.026000000000000002	-4.1498226459187986e-22	-1.0494561536410231e-22
0.0261	-4.1739519526564323e-22	-6.277135892770641e-23
0.0262	-4.1306633324773362e-22	-2.057906615441846e-23
0.0263	-4.020939683300242e-22	2.095010792619558e-23
0.0264	-3.8468347307205194e-22	6.114978724976401e-23
0.026500000000000003	-3.6114392097246175e-22	9.937912383299585e-23
0.026600000000000002	-3.318830262809961e-22	1.3503312186206514e-22
0.0267	-2.9740048691123735e-22	1.6755236943516403e-22
0.0268	-2.582798378639902e-22	1.9643202023215627e-22
0.0269	-2.1517894678734234e-22	2.2122987954187247e-22
0.027	-1.688193053871133e-22	2.41573463604812e-22
0.027100000000000003	-1.1997429000069105e-22	2.5716591789003606e-22
0.027200000000000002	-6.945658143824984e-23	2.6779069844961145e-22
0.0273	-1.810494790387722e-23	2.7331494058123397e-22
0.0274	3.322939478860089e-23	2.736914603531982e-22
0.0275	8.369662456495314e-23	2.6895935675923995e-22
0.027600000000000003	1.3246213152978246e-22	2.5924320501268366e-22
0.027700000000000002	1.7872008933119362e-22	2.447508543899978e-22
0.027800000000000002	2.2170655923869893e-22	2.2576986672080757e-22
0.0279	2.607119142530322e-22	2.0266265372546206e-22
0.028	2.950923815541182e-22	1.7586039256272977e-22
0.0281	3.2428051585995915e-22	1.4585581882475957e-22
0.028200000000000003	3.477944335835357e-22	1.1319501448038543e-22
0.028300000000000002	3.6524565775586068e-22	7.846832462401442e-23
0.0284	3.763454462053086e-22	4.230055106916171e-23
0.0285	3.8090950008031793e-22	5.34058260237806e-24
0.0286	3.7886097607522784e-22	-3.174936910725638e-23
0.0287	3.7023175324020996e-22	-6.830475251515549e-23
0.028800000000000003	3.5516193357899683e-22	-1.0366969911586067e-22
0.028900000000000002	3.3389758430185686e-22	-1.3720790658570077e-22
0.029	3.067867581402929e-22	-1.683132047245599e-22
0.0291	2.7427385608016105e-22	-1.964196319037276e-22
0.0292	2.368924237770424e-22	-2.2101085766441286e-22
0.029300000000000003	1.9525649834434593e-22	-2.4162879772192973e-22
0.029400000000000003	1.5005064573734042e-22	-2.5788128074154564e-22
0.029500000000000002	1.0201885021260434e-22	-2.694486416502212e-22
0.0296	5.195243597683784e-23	-2.76089133683692e-22
0.0297	6.77216848495321e-25	-2.7764307055713036e-22
0.0298	-5.0959917714720085e-23	-2.740356307778216e-22
0.029900000000000003	-1.0210476272352532e-22	-2.652782778545343e-22
0.030000000000000002	-1.51909680786991e-22	-2.5146877264701717e-22
0.030100000000000002	-1.995473831610408e-22	-2.3278977697466997e-22
0.0302	-2.442243852759739e-22	-2.095060704939238e-22
0.0303	-2.8519391859545737e-22	-1.8196042538703354e-22
0.0304	-3.217680894926184e-22	-1.5056820521447186e-22
0.030500000000000003	-3.533290880591778e-22	-1.158107750144624e-22
0.030600000000000002	-3.793392651919568e-22	-7.822782904930917e-23
0.0307	-3.9934991467606365e-22	-3.8408760185268993e-23
0.0308	-4.1300861800641886e-22	3.016789534900156e-24
0.0309	-4.2006503301706814e-22	4.5389044262961976e-23
0.031	-4.2037503264097497e-22	8.8028711974947e-23
0.031100000000000003	-4.1390312689100953e-22	1.3024793251282706e-22
0.031200000000000002	-4.0072312900013115e-22	1.7136137882068288e-22
0.0313	-3.810170551323365e-22	2.1069733166540093e-22
0.031400000000000004	-3.5507227571290343e-22	2.476085485572603e-22
0.0315	-3.232769647612061e-22	2.8148275092160504e-22
0.0316	-2.8611392118142504e-22	3.117525597639825e-22
0.0317	-2.4415286232799004e-22	3.3790471901627016e-22
0.0318	-1.980413148853089e-22	3.5948845730438286e-22
0.031900000000000005	-1.4849425078416923e-22	3.7612285285032654e-22
0.032	-9.62826361520264e-23	3.8750308238487784e-22
0.032100000000000004	-4.222107883275163e-23	3.934054530384701e-22
0.0322	1.2845225470617384e-23	3.9369113590210173e-22
0.0323	6.805403711404061e-23	3.8830854098615586e-22
0.0324	1.2253988734906998e-22	3.7729429531017276e-22
0.0325	1.7544794067185656e-22	3.607728084729779e-22
0.032600000000000004	2.259476806440666e-22	3.38954432911964e-22
0.0327	2.732461981491941e-22	3.1213224879124217e-22
0.0328	3.1660086763861343e-22	2.8067752569106664e-22
0.0329	3.5533120699033174e-22	2.4503393464454407e-22
0.033	3.8882972998398847e-22	2.0571060423479155e-22
0.033100000000000004	4.165716168682043e-22	1.6327413309951927e-22
0.0332	4.381230477910798e-22	1.1833968798819187e-22
0.0333	4.531480656654201e-22	7.156133120773087e-23
0.0334	4.6141385899087185e-22	2.3621733638431026e-23
0.0335	4.627943808640008e-22	-2.4778560696646394e-23
0.033600000000000005	4.572722474548328e-22	-7.293214542543932e-23
0.0337	4.449388871732545e-22	-1.2013586061585036e-22
0.033800000000000004	4.259929401350984e-22	-1.657018207895649e-22
0.0339	4.0073693590351154e-22	-2.0896818489122373e-22
0.034	3.695723053640756e-22	-2.4930949532059807e-22
0.0341	3.329928095388807e-22	-2.861464203146034e-22
0.0342	2.915764937169088e-22	-3.1895474382852256e-22
0.034300000000000004	2.459762990606633e-22	-3.4727345944800255e-22
0.0344	1.9690948545600142e-22	-3.707118395616113e-22
0.0345	1.4514603845382749e-22	-3.8895536779600366e-22
0.0346	9.149624940000202e-23	-4.0177044128704563e-22
0.0347	3.679767100168583e-23	-4.090077694259205e-22
0.034800000000000005	-1.8098339576601063e-23	-4.106044169507871e-22
0.0349	-7.234027161326605e-23	-4.065844613048386e-22
0.035	-1.250900844355369e-22	-3.970582566899948e-22
0.0351	-1.7553658322983105e-22	-3.822203198447747e-22
0.0352	-2.229083309344974e-22	-3.6234587489624713e-22
0.035300000000000005	-2.6648588798502594e-22	-3.377861163158621e-22
0.0354	-3.0561318295504075e-22	-3.089622696944202e-22
0.035500000000000004	-3.397078316018876e-22	-2.763585494062026e-22
0.0356	-3.6827023924347646e-22	-2.4051412994236517e-22
0.0357	-3.9089134147519214e-22	-2.0201426347197038e-22
0.0358	-4.0725886065049585e-22	-1.6148068978071725e-22
0.0359	-4.1716197992720913e-22	-1.1956149592336824e-22
0.036000000000000004	-4.204943626223167e-22	-7.692059152708248e-23
0.0361	-4.172554716954901e-22	-3.422697156197894e-23
0.0362	-4.0755017195099986e-22	7.856058539130315e-24
0.0363	-3.9158662555439723e-22	4.8681520324183515e-23
0.0364	-3.696725192457966e-22	8.762908989398774e-23
0.036500000000000005	-3.4220968874162475e-22	1.2411494863225577e-22
0.0366	-3.0968723180871875e-22	1.5760099830391788e-22
0.0367	-2.7267322594490944e-22	1.876032924918434e-22
0.0368	-2.318051891109299e-22	2.136995495002881e-22
0.0369	-1.8777944216391036e-22	2.355356271906709e-22
0.037000000000000005	-1.4133954921574626e-22	2.5283085747650677e-22
0.0371	-9.326402679643982e-23	2.6538215710355663e-22
0.037200000000000004	-4.435352420795048e-23	2.7306685156567774e-22
0.0373	4.5823143755008794e-24	2.758441702227097e-22
0.0374	5.2738090797433516e-23	2.737553925440807e-22
0.0375	9.932578036315028e-23	2.6692264754094626e-22
0.0376	1.435875317764071e-22	2.555463905067111e-22
0.037700000000000004	1.8480793138391268e-22	2.3990160279866e-22
0.0378	2.223255328193278e-22	2.203327812080287e-22
0.0379	2.555434656556974e-22	1.9724780314167012e-22
0.038	2.839389522218275e-22	1.7111077205435642e-22
0.0381	3.0707158005307986e-22	1.424339640299232e-22
0.038200000000000005	3.245901982239024e-22	1.117690108447656e-22
0.0383	3.3623832870197356e-22	7.969746702495467e-23
0.038400000000000004	3.4185800849141467e-22	4.682091813273114e-23
0.0385	3.4139200428669556e-22	1.3750794633943692e-23
0.0386	3.348843682097054e-22	-1.8901939906637162e-23
0.038700000000000005	3.224793305063256e-22	-5.0537055947056967e-23
0.0388	3.0441855238516967e-22	-8.05751112520696e-23
0.038900000000000004	2.81036789040144e-22	-1.084671251666678e-22
0.039	2.527560388686885e-22	-1.3370371540017455e-22
0.0391	2.200782795526026e-22	-1.5582354813011798e-22
0.0392	1.8357691460498075e-22	-1.7442096395914464e-22
0.0393	1.4388707483012339e-22	-1.8915265621966694e-22
0.039400000000000004	1.0169493755442655e-22	-1.9974329408398567e-22
0.0395	5.772624216665794e-23	-2.0599000063447483e-22
0.0396	1.2734193203288382e-23	-2.077656151826464e-22
0.0397	-3.251304827433345e-23	-2.050206893782155e-22
0.0398	-7.724507808867456e-23	-1.977841876821892e-22
0.039900000000000005	-1.207019574723632e-22	-1.8616288424197187e-22
0.04	-1.6214670776524768e-22	-1.7033946974542787e-22
0.040100000000000004	-2.0087738650254837e-22	-1.5056940308818045e-22
0.0402	-2.362385476509149e-22	-1.2717656331305674e-22
0.0403	-2.6763189952146483e-22	-1.0054777693237248e-22
0.040400000000000005	-2.9452598770992637e-22	-7.112631409985893e-23
0.0405	-3.1646474704772514e-22	-3.9404463858310024e-23
0.040600000000000004	-3.3307478571072377e-22	-5.915313577859883e-24
0.0407	-3.4407128600024905e-22	2.877612952380565e-23
0.0408	-3.4926242952377947e-22	6.408232643067674e-23
0.0409	-3.4855227917004766e-22	9.940294762735694e-23
0.041	-3.4194207598201347e-22	1.3413480596900446e-22
0.041100000000000005	-3.29529935351496e-22	1.6768181677833073e-22
0.0412	-3.1150895345229266e-22	1.9946482089153316e-22
0.0413	-2.881637610537505e-22	2.2893110916270803e-22
0.0414	-2.59865587378871e-22	2.555634923921697e-22
0.0415	-2.270659210676857e-22	2.7888876866981567e-22
0.041600000000000005	-1.9028887817562702e-22	2.984854505789396e-22
0.0417	-1.5012240810171077e-22	3.139906274080362e-22
0.041800000000000004	-1.0720848705949993e-22	3.2510585224965705e-22
0.0419	-6.223246487037733e-23	3.3160196037487796e-22
0.042	-1.591174421204739e-23	3.3332274327897474e-22
0.042100000000000005	3.101601821780981e-23	3.301874219935154e-22
0.0422	7.780499202486363e-23	3.221918833284786e-22
0.042300000000000004	1.2371333448986603e-22	3.0940866330751914e-22
0.0424	1.6801523206013638e-22	2.919856828447309e-22
0.0425	2.100126238891388e-22	2.7014376133441873e-22
0.0426	2.4904641549715443e-22	2.4417295394276578e-22
0.0427	2.845069999445128e-22	2.1442777766714744e-22
0.042800000000000005	3.158439162331193e-22	1.813214093462246e-22
0.0429	3.425744897656313e-22	1.4531895546255524e-22
0.043000000000000003	3.6429131733077827e-22	1.0692990850603477e-22
0.0431	3.806684789429961e-22	6.669991761740306e-23
0.0432	3.9146638060363062e-22	2.5202011996652726e-23
0.043300000000000005	3.9653515529715484e-22	-1.6972576030540492e-23
0.0434	3.958165738933839e-22	-5.922383547634465e-23
0.043500000000000004	3.8934444268175354e-22	-1.0095249253206305e-22
0.0436	3.772434895927325e-22	-1.415694609196074e-22
0.0437	3.597267663370133e-22	-1.8050507179613592e-22
0.0438	3.370916182925184e-22	-2.17217932748362e-22
0.0439	3.0971429758038736e-22	-2.512032724035502e-22
0.044000000000000004	2.780433170006029e-22	-2.8200063654266144e-22
0.0441	2.425916629765815e-22	-3.0920081316056665e-22
0.0442	2.0392800404828365e-22	-3.324518774733295e-22
0.0443	1.6266704745371076e-22	-3.5146426318639903e-22
0.0444	1.1945920968943317e-22	-3.6601478314341006e-22
0.044500000000000005	7.497977742836308e-23	-3.7594954048248095e-22
0.0446	2.9917742632900754e-23	-3.8118569032553906e-22
0.044700000000000004	-1.5035499978197768e-23	-3.8171203149226102e-22
0.0448	-5.919740382908373e-23	-3.775884274315656e-22
0.0449	-1.0190528255225018e-22	-3.689440751651333e-22
0.045000000000000005	-1.4252690125154075e-22	-3.5597466020745873e-22
0.0451	-1.8047047327289774e-22	-3.389384538421187e-22
0.045200000000000004	-2.151938999627279e-22	-3.1815142648546414e-22
0.0453	-2.4621310475049104e-22	-2.9398146686728936e-22
0.0454	-2.7310932918628345e-22	-2.668418111378886e-22
0.0455	-2.9553527700532315e-22	-2.3718379853626845e-22
0.0456	-3.1322001255430597e-22	-2.0548908072116708e-22
0.045700000000000005	-3.2597254164378614e-22	-1.722614201078059e-22
0.0458	-3.3368402570737252e-22	-1.3801821844020262e-22
0.0459	-3.3632860365660353e-22	-1.0328192027399501e-22
